Date,State,District,Test Positivity Rate
2021-05-10,TAMIL NADU,DINDIGUL,0.24309454300471592
2021-05-10,TAMIL NADU,VIRUDHUNAGAR,0.21896131998918042
2021-05-10,TAMIL NADU,THENI,0.20815253122945432
2021-05-10,TAMIL NADU,TIRUNELVELI,0.20704581494021343
2021-05-10,TAMIL NADU,ERODE,0.20645597685167788
2021-05-10,TAMIL NADU,VILLUPURAM,0.20549436475409835
2021-05-10,TAMIL NADU,KANNIYAKUMARI,0.19625643425362657
2021-05-10,TAMIL NADU,CHENGALPATTU,0.19427693035355326
2021-05-10,TAMIL NADU,THANJAVUR,0.19230170467813498
2021-05-10,TAMIL NADU,TENKASI,0.18705234159779616
2021-05-10,TAMIL NADU,DHARMAPURI,0.18627169703055516
2021-05-10,TAMIL NADU,KANCHIPURAM,0.18370545347173325
2021-05-10,TAMIL NADU,TIRUPATHUR,0.18007798652959944
2021-05-10,TAMIL NADU,KARUR,0.17928522201437433
2021-05-10,TAMIL NADU,TIRUCHIRAPPALLI,0.1751875763392078
2021-05-10,TAMIL NADU,VELLORE,0.17496120803845136
2021-05-10,TAMIL NADU,THIRUVALLUR,0.17492428624902168
2021-05-10,TAMIL NADU,RAMANATHAPURAM,0.16843949443123513
2021-05-10,TAMIL NADU,SALEM,0.14308657313414744
2021-05-10,TAMIL NADU,KALLAKURICHI,0.14206642066420663
2021-05-10,TAMIL NADU,MADURAI,0.1382216052910917
2021-05-10,TAMIL NADU,NAMAKKAL,0.13616686343959072
2021-05-10,TAMIL NADU,CUDDALORE,0.13034793515120546
2021-05-10,TAMIL NADU,THIRUVARUR,0.12807389838971414
2021-05-10,TAMIL NADU,THE NILGIRIS,0.12683403977828497
2021-05-10,TAMIL NADU,PERAMBALUR,0.1072156543008561
2021-05-10,TRIPURA,WEST TRIPURA,0.16992790937178168
2021-05-10,UTTAR PRADESH,GHAZIABAD,0.3009151293886807
2021-05-10,UTTAR PRADESH,AMROHA,0.28791371644986
2021-05-10,UTTAR PRADESH,MORADABAD,0.27757692616694785
2021-05-10,UTTAR PRADESH,BAREILLY,0.26912766265758586
2021-05-10,UTTAR PRADESH,MUZAFFARNAGAR,0.2604344417285431
2021-05-10,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0.25155025992810803
2021-05-10,UTTAR PRADESH,GHAZIPUR,0.23689021456749734
2021-05-10,UTTAR PRADESH,MEERUT,0.2284451676127434
2021-05-10,UTTAR PRADESH,HAPUR,0.21594918842625266
2021-05-10,UTTAR PRADESH,SAHARANPUR,0.20381896824559553
2021-05-10,UTTAR PRADESH,RAMPUR,0.19770586589573813
2021-05-10,UTTAR PRADESH,AZAMGARH,0.18634903640256958
2021-05-10,UTTAR PRADESH,MATHURA,0.18316063783582553
2021-05-10,UTTAR PRADESH,JHANSI,0.18024006195147135
2021-05-10,UTTAR PRADESH,BUDAUN,0.17068663223238403
2021-05-10,UTTAR PRADESH,BIJNOR,0.17039283447351716
2021-05-10,UTTAR PRADESH,SHAHJAHANPUR,0.16845390070921987
2021-05-10,UTTAR PRADESH,CHANDAULI,0.16234398512879525
2021-05-10,UTTAR PRADESH,PILIBHIT,0.16010945126460582
2021-05-10,UTTAR PRADESH,BAGHPAT,0.15765514678558157
2021-05-10,UTTAR PRADESH,AURAIYA,0.15629365202545398
2021-05-10,UTTAR PRADESH,SHAMLI,0.15086351723674485
2021-05-10,UTTAR PRADESH,KHERI,0.14944172741533635
2021-05-10,UTTAR PRADESH,ETAH,0.1458081418782749
2021-05-10,UTTAR PRADESH,BALLIA,0.13808160690893212
2021-05-10,UTTAR PRADESH,JAUNPUR,0.13153668573722774
2021-05-10,UTTAR PRADESH,PRATAPGARH,0.1307613017228685
2021-05-10,UTTAR PRADESH,KUSHI NAGAR,0.13021759956206377
2021-05-10,UTTAR PRADESH,VARANASI,0.12400803990173453
2021-05-10,UTTAR PRADESH,LUCKNOW,0.12329720146322853
2021-05-10,UTTAR PRADESH,JALAUN,0.12209996022802598
2021-05-10,UTTAR PRADESH,FARRUKHABAD,0.11979320531757755
2021-05-10,UTTAR PRADESH,KANPUR NAGAR,0.1169872072290408
2021-05-10,UTTAR PRADESH,LALITPUR,0.11698010727136941
2021-05-10,UTTAR PRADESH,CHITRAKOOT,0.11512946715172266
2021-05-10,UTTAR PRADESH,DEORIA,0.10738897396630934
2021-05-10,UTTAR PRADESH,SONBHADRA,0.10709242967307483
2021-05-10,UTTAR PRADESH,GORAKHPUR,0.10578953217024113
2021-05-10,UTTARAKHAND,NAINITAL,0.3421121422036335
2021-05-10,UTTARAKHAND,UDAM SINGH NAGAR,0.3107779399407368
2021-05-10,UTTARAKHAND,DEHRADUN,0.2990583186816462
2021-05-10,UTTARAKHAND,TEHRI GARHWAL,0.2642517125275746
2021-05-10,UTTARAKHAND,CHAMOLI,0.23460573976037893
2021-05-10,UTTARAKHAND,PAURI GARHWAL,0.22805984214866298
2021-05-10,UTTARAKHAND,CHAMPAWAT,0.1942695618656045
2021-05-10,UTTARAKHAND,PITHORAGARH,0.18051031487513572
2021-05-10,UTTARAKHAND,UTTAR KASHI,0.17968544064669187
2021-05-10,UTTARAKHAND,RUDRA PRAYAG,0.17395473724587648
2021-05-10,UTTARAKHAND,BAGESHWAR,0.13085539714867617
2021-05-10,UTTARAKHAND,ALMORA,0.10820182577312291
2021-05-10,WEST BENGAL,24 PARAGANAS NORTH,0.4699630714818218
2021-05-10,WEST BENGAL,KOLKATA,0.4437975764186962
2021-05-10,WEST BENGAL,PASCHIM BARDHAMAN,0.40505406390475035
2021-05-10,WEST BENGAL,DINAJPUR UTTAR,0.3959464350343829
2021-05-10,WEST BENGAL,BIRBHUM,0.38450208657229357
2021-05-10,WEST BENGAL,NADIA,0.378942071125028
2021-05-10,WEST BENGAL,HOWRAH,0.3705569549398265
2021-05-10,WEST BENGAL,MALDAH,0.36210612747613674
2021-05-10,WEST BENGAL,JALPAIGURI,0.32164432002357446
2021-05-10,WEST BENGAL,24 PARAGANAS SOUTH,0.31304200685308176
2021-05-10,WEST BENGAL,DARJEELING,0.3128547819213911
2021-05-10,WEST BENGAL,DINAJPUR DAKSHIN,0.2929223351127949
2021-05-10,WEST BENGAL,MEDINIPUR EAST,0.29040642722117205
2021-05-10,WEST BENGAL,HOOGHLY,0.27276161692482054
2021-05-10,WEST BENGAL,KALIMPONG,0.27197802197802196
2021-05-10,WEST BENGAL,PURBA BARDHAMAN,0.25709367538453
2021-05-10,WEST BENGAL,BANKURA,0.24944905916256993
2021-05-10,WEST BENGAL,MURSHIDABAD,0.24002833864682963
2021-05-10,WEST BENGAL,MEDINIPUR WEST,0.22853145222410073
2021-05-10,WEST BENGAL,PURULIA,0.18860361824287727
2021-05-10,WEST BENGAL,JHARGRAM,0.12480335605663345
2021-05-10,WEST BENGAL,COOCHBEHAR,0.11180752122927619
2021-05-11,ANDAMAN AND NICOBAR ISLANDS,NICOBARS,0.21739130434782608
2021-05-11,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,0.1
2021-05-11,ANDHRA PRADESH,ANANTAPUR,0.3578651685393258
2021-05-11,ANDHRA PRADESH,CHITTOOR,0.35470622490575293
2021-05-11,ANDHRA PRADESH,VIZIANAGARAM,0.32965964343598053
2021-05-11,ANDHRA PRADESH,VISAKHAPATANAM,0.3115986311415302
2021-05-11,ANDHRA PRADESH,SRIKAKULAM,0.3021676346440699
2021-05-11,ANDHRA PRADESH,Y.S.R.,0.2874727814069235
2021-05-11,ANDHRA PRADESH,SPSR NELLORE,0.28490047811196634
2021-05-11,ANDHRA PRADESH,KRISHNA,0.2573468728694966
2021-05-11,ANDHRA PRADESH,GUNTUR,0.25509679229402416
2021-05-11,ANDHRA PRADESH,KURNOOL,0.25317229231819977
2021-05-11,ANDHRA PRADESH,EAST GODAVARI,0.2326501154734411
2021-05-11,ANDHRA PRADESH,WEST GODAVARI,0.15109916179028943
2021-05-11,ARUNACHAL PRADESH,CHANGLANG,0.9240506329113924
2021-05-11,ARUNACHAL PRADESH,DIBANG VALLEY,0.8333333333333334
2021-05-11,ARUNACHAL PRADESH,NAMSAI,0.45222929936305734
2021-05-11,ARUNACHAL PRADESH,TAWANG,0.41916167664670656
2021-05-11,ARUNACHAL PRADESH,LOWER SIANG,0.3684210526315789
2021-05-11,ARUNACHAL PRADESH,ANJAW,0.3333333333333333
2021-05-11,ARUNACHAL PRADESH,PAPUM PARE,0.22506082725060828
2021-05-11,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,0.20738636363636365
2021-05-11,ARUNACHAL PRADESH,UPPER SUBANSIRI,0.2
2021-05-11,ARUNACHAL PRADESH,SHI YOMI,0.16666666666666666
2021-05-11,ARUNACHAL PRADESH,TIRAP,0.125
2021-05-11,ARUNACHAL PRADESH,EAST KAMENG,0.1
2021-05-11,ASSAM,NALBARI,0.4048461266360099
2021-05-11,ASSAM,KOKRAJHAR,0.32444959443800697
2021-05-11,ASSAM,DIBRUGARH,0.21586853680803386
2021-05-11,ASSAM,KAMRUP METRO,0.20730623798995806
2021-05-11,ASSAM,KAMRUP,0.18704079490588482
2021-05-11,ASSAM,MARIGAON,0.18662728249194416
2021-05-11,ASSAM,TINSUKIA,0.1819935691318328
2021-05-11,ASSAM,HOJAI,0.17197898423817864
2021-05-11,ASSAM,CACHAR,0.17019731267401042
2021-05-11,ASSAM,GOLAGHAT,0.15054005400540055
2021-05-11,ASSAM,LAKHIMPUR,0.14214046822742474
2021-05-11,ASSAM,HAILAKANDI,0.13442751074638531
2021-05-11,ASSAM,MAJULI,0.13432835820895522
2021-05-11,ASSAM,SONITPUR,0.13178669244401484
2021-05-11,ASSAM,NAGAON,0.12791092402742887
2021-05-11,ASSAM,KARIMGANJ,0.1268357810413885
2021-05-11,ASSAM,CHARAIDEO,0.12558139534883722
2021-05-11,ASSAM,DARRANG,0.12086729201906812
2021-05-11,ASSAM,BISWANATH,0.11962286387743076
2021-05-11,ASSAM,DHUBRI,0.10969285999202234
2021-05-11,ASSAM,BONGAIGAON,0.10956707642971673
2021-05-11,ASSAM,DHEMAJI,0.10132542727589815
2021-05-11,ASSAM,BARPETA,0.1007137192704203
2021-05-11,ASSAM,WEST KARBI ANGLONG,0.10026385224274406
2021-05-11,BIHAR,JAMUI,0.2907554671968191
2021-05-11,BIHAR,PASHCHIM CHAMPARAN,0.28783269961977187
2021-05-11,BIHAR,SHEIKHPURA,0.27330063069376315
2021-05-11,BIHAR,MUZAFFARPUR,0.26117564237944385
2021-05-11,BIHAR,PATNA,0.2265100350125318
2021-05-11,BIHAR,PURNIA,0.22563383870556758
2021-05-11,BIHAR,SAHARSA,0.2234891676168757
2021-05-11,BIHAR,AURANGABAD,0.22238414456426697
2021-05-11,BIHAR,MUNGER,0.20140309850920785
2021-05-11,BIHAR,NALANDA,0.20003495586821637
2021-05-11,BIHAR,VAISHALI,0.1926528658609549
2021-05-11,BIHAR,SAMASTIPUR,0.19083661317993744
2021-05-11,BIHAR,SHEOHAR,0.18977469670710573
2021-05-11,BIHAR,BEGUSARAI,0.18722882475004715
2021-05-11,BIHAR,MADHUBANI,0.18166306449778183
2021-05-11,BIHAR,DARBHANGA,0.16316698481956185
2021-05-11,BIHAR,KATIHAR,0.1502301439623935
2021-05-11,BIHAR,SIWAN,0.15003769791404875
2021-05-11,BIHAR,MADHEPURA,0.14986033519553071
2021-05-11,BIHAR,GOPALGANJ,0.14471544715447154
2021-05-11,BIHAR,ARARIA,0.13784461152882205
2021-05-11,BIHAR,PURBI CHAMPARAN,0.13473118279569893
2021-05-11,BIHAR,KHAGARIA,0.13314743813175323
2021-05-11,BIHAR,SARAN,0.12336774977224416
2021-05-11,BIHAR,ARWAL,0.12177835051546392
2021-05-11,BIHAR,SUPAUL,0.11997093815275633
2021-05-11,BIHAR,BHAGALPUR,0.11543706532115096
2021-05-11,BIHAR,LAKHISARAI,0.11240451073117497
2021-05-11,BIHAR,BUXAR,0.11057537769206043
2021-05-11,BIHAR,GAYA,0.10922425674345343
2021-05-11,CHANDIGARH,CHANDIGARH,0.2791753589397472
2021-05-11,CHHATTISGARH,JANJGIR CHAMPA,0.4605961101288204
2021-05-11,CHHATTISGARH,SURAJPUR,0.38418927800206554
2021-05-11,CHHATTISGARH,KOREA,0.35753851480006926
2021-05-11,CHHATTISGARH,RAIGARH,0.3104402847350382
2021-05-11,CHHATTISGARH,GARIYABAND,0.30520833333333336
2021-05-11,CHHATTISGARH,BALRAMPUR,0.2867113081203433
2021-05-11,CHHATTISGARH,BALODA BAZAR,0.28491688646261426
2021-05-11,CHHATTISGARH,MUNGELI,0.27782397782397783
2021-05-11,CHHATTISGARH,BILASPUR,0.27633153800119686
2021-05-11,CHHATTISGARH,SURGUJA,0.27079945799457994
2021-05-11,CHHATTISGARH,DHAMTARI,0.26137141739215497
2021-05-11,CHHATTISGARH,KORBA,0.2586023267245617
2021-05-11,CHHATTISGARH,GAURELLA PENDRA MARWAHI,0.2485838053982006
2021-05-11,CHHATTISGARH,BALOD,0.23665830945558738
2021-05-11,CHHATTISGARH,BEMETARA,0.23182156133828996
2021-05-11,CHHATTISGARH,RAIPUR,0.20919768403639372
2021-05-11,CHHATTISGARH,MAHASAMUND,0.19417603365542627
2021-05-11,CHHATTISGARH,JASHPUR,0.17639417693169093
2021-05-11,CHHATTISGARH,DURG,0.17586548789556308
2021-05-11,CHHATTISGARH,RAJNANDGAON,0.15931527500851042
2021-05-11,CHHATTISGARH,KONDAGAON,0.15724483889639204
2021-05-11,CHHATTISGARH,BASTAR,0.1418420081210779
2021-05-11,CHHATTISGARH,KANKER,0.13512152121899004
2021-05-11,CHHATTISGARH,DANTEWADA,0.10370606012406554
2021-05-11,DELHI,WEST,0.37987719249938046
2021-05-11,DELHI,SOUTH WEST,0.32711196422372424
2021-05-11,DELHI,NEW DELHI,0.2781929934022754
2021-05-11,DELHI,NORTH WEST,0.2683427613660172
2021-05-11,DELHI,SOUTH,0.2420520231213873
2021-05-11,DELHI,EAST,0.21848131779831256
2021-05-11,DELHI,NORTH,0.19701756976229146
2021-05-11,DELHI,SOUTH EAST,0.17599173804750623
2021-05-11,DELHI,CENTRAL,0.16748406081412456
2021-05-11,DELHI,SHAHDARA,0.12354665857850572
2021-05-11,DELHI,NORTH EAST,0.10893199744191004
2021-05-11,GOA,NORTH GOA,0.5237430167597765
2021-05-11,GOA,SOUTH GOA,0.45876443566736785
2021-05-11,GUJARAT,PANCH MAHALS,0.24374785885577252
2021-05-11,GUJARAT,GIR SOMNATH,0.22897777777777778
2021-05-11,GUJARAT,VADODARA,0.2003560550812921
2021-05-11,GUJARAT,BHAVNAGAR,0.19467452614462116
2021-05-11,GUJARAT,MAHESANA,0.19201149425287356
2021-05-11,GUJARAT,NARMADA,0.17556526695800875
2021-05-11,GUJARAT,PATAN,0.1690641668013577
2021-05-11,GUJARAT,RAJKOT,0.16434351974876193
2021-05-11,GUJARAT,DOHAD,0.14870775347912524
2021-05-11,GUJARAT,VALSAD,0.1441393247741322
2021-05-11,GUJARAT,KACHCHH,0.14407061958694203
2021-05-11,GUJARAT,TAPI,0.1417337577232728
2021-05-11,GUJARAT,ARVALLI,0.12939244663382593
2021-05-11,GUJARAT,BHARUCH,0.12753462603878116
2021-05-11,GUJARAT,JUNAGADH,0.12673812282734648
2021-05-11,GUJARAT,NAVSARI,0.12220682487441538
2021-05-11,GUJARAT,JAMNAGAR,0.11647986716479868
2021-05-11,GUJARAT,GANDHINAGAR,0.11333168439277765
2021-05-11,GUJARAT,CHHOTAUDEPUR,0.10860738936256598
2021-05-11,GUJARAT,AHMADABAD,0.10732004172945404
2021-05-11,GUJARAT,AMRELI,0.10624363265900161
2021-05-11,GUJARAT,SURENDRANAGAR,0.10247395833333334
2021-05-11,GUJARAT,ANAND,0.10021104227653346
2021-05-11,HARYANA,NUH,0.5576230492196879
2021-05-11,HARYANA,SONIPAT,0.4988243430152144
2021-05-11,HARYANA,PANIPAT,0.4717547432736628
2021-05-11,HARYANA,BHIWANI,0.4372453137734311
2021-05-11,HARYANA,REWARI,0.42639869636067357
2021-05-11,HARYANA,FARIDABAD,0.39937037620022037
2021-05-11,HARYANA,ROHTAK,0.384833652550188
2021-05-11,HARYANA,JIND,0.3798941798941799
2021-05-11,HARYANA,MAHENDRAGARH,0.37496409077851195
2021-05-11,HARYANA,HISAR,0.36590468221064243
2021-05-11,HARYANA,CHARKI DADRI,0.35320665083135394
2021-05-11,HARYANA,KARNAL,0.34837809557028254
2021-05-11,HARYANA,PALWAL,0.34127684613121506
2021-05-11,HARYANA,GURUGRAM,0.33818376787740495
2021-05-11,HARYANA,PANCHKULA,0.3078447669586344
2021-05-11,HARYANA,YAMUNANAGAR,0.3038569032979318
2021-05-11,HARYANA,FATEHABAD,0.2953020134228188
2021-05-11,HARYANA,AMBALA,0.29514057198254967
2021-05-11,HARYANA,JHAJJAR,0.2816238038277512
2021-05-11,HARYANA,SIRSA,0.19118062753227175
2021-05-11,HARYANA,KURUKSHETRA,0.14244640290018126
2021-05-11,HARYANA,KAITHAL,0.12594866547284045
2021-05-11,HIMACHAL PRADESH,LAHUL AND SPITI,0.5755968169761273
2021-05-11,HIMACHAL PRADESH,SIRMAUR,0.4025553356127407
2021-05-11,HIMACHAL PRADESH,KANGRA,0.31233118350697314
2021-05-11,HIMACHAL PRADESH,MANDI,0.3119303057191256
2021-05-11,HIMACHAL PRADESH,SOLAN,0.2906165339463098
2021-05-11,HIMACHAL PRADESH,UNA,0.24700445053064018
2021-05-11,HIMACHAL PRADESH,BILASPUR,0.22417367971703867
2021-05-11,HIMACHAL PRADESH,KINNAUR,0.19970631424375918
2021-05-11,HIMACHAL PRADESH,SHIMLA,0.1804930078217587
2021-05-11,HIMACHAL PRADESH,KULLU,0.16190122539918306
2021-05-11,HIMACHAL PRADESH,CHAMBA,0.13946784922394678
2021-05-11,HIMACHAL PRADESH,HAMIRPUR,0.1324665767202257
2021-05-11,JAMMU AND KASHMIR,JAMMU,0.36361858190709045
2021-05-11,JAMMU AND KASHMIR,PULWAMA,0.17383145684066872
2021-05-11,JAMMU AND KASHMIR,BUDGAM,0.16066240557815223
2021-05-11,JAMMU AND KASHMIR,ANANTNAG,0.15690333264334505
2021-05-11,JAMMU AND KASHMIR,SRINAGAR,0.1490879252666793
2021-05-11,JAMMU AND KASHMIR,REASI,0.14357142857142857
2021-05-11,JAMMU AND KASHMIR,KULGAM,0.12395856789011483
2021-05-11,JAMMU AND KASHMIR,UDHAMPUR,0.12185763429478698
2021-05-11,JHARKHAND,GUMLA,0.25793998947183716
2021-05-11,JHARKHAND,RAMGARH,0.24114114114114113
2021-05-11,JHARKHAND,RANCHI,0.22006521960664424
2021-05-11,JHARKHAND,HAZARIBAGH,0.21846965699208443
2021-05-11,JHARKHAND,BOKARO,0.21708342553662316
2021-05-11,JHARKHAND,KODERMA,0.21308355039070326
2021-05-11,JHARKHAND,LOHARDAGA,0.20574162679425836
2021-05-11,JHARKHAND,EAST SINGHBUM,0.19874084543235257
2021-05-11,JHARKHAND,LATEHAR,0.198178391959799
2021-05-11,JHARKHAND,GARHWA,0.18248175182481752
2021-05-11,JHARKHAND,WEST SINGHBHUM,0.153805134455702
2021-05-11,JHARKHAND,GIRIDIH,0.1504108610217935
2021-05-11,JHARKHAND,CHATRA,0.14832535885167464
2021-05-11,JHARKHAND,PALAMU,0.1431823108606113
2021-05-11,JHARKHAND,SIMDEGA,0.14280456385719545
2021-05-11,JHARKHAND,DEOGHAR,0.107128342680647
2021-05-11,JHARKHAND,JAMTARA,0.100097861037327
2021-05-11,KARNATAKA,UTTARA KANNADA,0.4570815450643777
2021-05-11,KARNATAKA,BALLARI,0.44283842610202445
2021-05-11,KARNATAKA,HASSAN,0.4205733319159491
2021-05-11,KARNATAKA,MYSURU,0.41306286865199254
2021-05-11,KARNATAKA,KOLAR,0.37592056812204105
2021-05-11,KARNATAKA,TUMAKURU,0.37403064561337945
2021-05-11,KARNATAKA,UDUPI,0.3701549362804717
2021-05-11,KARNATAKA,SHIVAMOGGA,0.3640779929460305
2021-05-11,KARNATAKA,KODAGU,0.3573348537916429
2021-05-11,KARNATAKA,BENGALURU RURAL,0.35564147916580974
2021-05-11,KARNATAKA,BENGALURU URBAN,0.3472041521523202
2021-05-11,KARNATAKA,DAKSHINA KANNADA,0.3336327185244587
2021-05-11,KARNATAKA,DHARWAD,0.3295565626943926
2021-05-11,KARNATAKA,CHAMARAJANAGARA,0.32066217044757817
2021-05-11,KARNATAKA,KOPPAL,0.31537121706945354
2021-05-11,KARNATAKA,BAGALKOTE,0.3066113062919195
2021-05-11,KARNATAKA,RAICHUR,0.3009003775776939
2021-05-11,KARNATAKA,KALABURAGI,0.29840607084865955
2021-05-11,KARNATAKA,RAMANAGARA,0.2716921175743667
2021-05-11,KARNATAKA,GADAG,0.26993732440025936
2021-05-11,KARNATAKA,CHIKKAMAGALURU,0.2685198452500358
2021-05-11,KARNATAKA,VIJAYAPURA,0.2600676116481822
2021-05-11,KARNATAKA,BELAGAVI,0.25258861011549183
2021-05-11,KARNATAKA,MANDYA,0.24994210282538212
2021-05-11,KARNATAKA,YADGIR,0.24170639650377435
2021-05-11,KARNATAKA,CHIKKABALLAPURA,0.24043465827852445
2021-05-11,KARNATAKA,DAVANGERE,0.19929617925883367
2021-05-11,KARNATAKA,BIDAR,0.14713474445018068
2021-05-11,KARNATAKA,HAVERI,0.10603469337893966
2021-05-11,KERALA,MALAPPURAM,0.3432949836801778
2021-05-11,KERALA,PALAKKAD,0.2992235436177532
2021-05-11,KERALA,ERNAKULAM,0.2946059644290077
2021-05-11,KERALA,KANNUR,0.29272368728901366
2021-05-11,KERALA,THIRUVANANTHAPURAM,0.29246871182168865
2021-05-11,KERALA,THRISSUR,0.2827912987292699
2021-05-11,KERALA,ALAPPUZHA,0.28059277944190447
2021-05-11,KERALA,KOTTAYAM,0.27686299832418554
2021-05-11,KERALA,KOZHIKODE,0.2683583437543421
2021-05-11,KERALA,WAYANAD,0.26401767746517774
2021-05-11,KERALA,KASARAGOD,0.2456087923763987
2021-05-11,KERALA,PATHANAMTHITTA,0.24033721303345876
2021-05-11,KERALA,KOLLAM,0.23326496363975388
2021-05-11,KERALA,IDUKKI,0.23139885531417317
2021-05-11,LADAKH,LEH LADAKH,0.21486949644081202
2021-05-11,MADHYA PRADESH,SHAHDOL,0.4921715452688904
2021-05-11,MADHYA PRADESH,VIDISHA,0.45401996847083553
2021-05-11,MADHYA PRADESH,SIDHI,0.3893826567379294
2021-05-11,MADHYA PRADESH,SAGAR,0.3891738513587253
2021-05-11,MADHYA PRADESH,JABALPUR,0.3816741516966068
2021-05-11,MADHYA PRADESH,ANUPPUR,0.37822349570200575
2021-05-11,MADHYA PRADESH,SINGRAULI,0.36890871654083734
2021-05-11,MADHYA PRADESH,RATLAM,0.35125510292712586
2021-05-11,MADHYA PRADESH,CHHATARPUR,0.3396107972379159
2021-05-11,MADHYA PRADESH,DATIA,0.3333333333333333
2021-05-11,MADHYA PRADESH,REWA,0.3170731707317073
2021-05-11,MADHYA PRADESH,BETUL,0.3109914593390271
2021-05-11,MADHYA PRADESH,INDORE,0.29984014286331495
2021-05-11,MADHYA PRADESH,KATNI,0.2908199018920813
2021-05-11,MADHYA PRADESH,UMARIA,0.2903458213256484
2021-05-11,MADHYA PRADESH,MANDSAUR,0.2861105184553019
2021-05-11,MADHYA PRADESH,SHIVPURI,0.2815437197379664
2021-05-11,MADHYA PRADESH,MANDLA,0.2802168021680217
2021-05-11,MADHYA PRADESH,DAMOH,0.27335456475583864
2021-05-11,MADHYA PRADESH,NARSINGHPUR,0.26755926251097456
2021-05-11,MADHYA PRADESH,GWALIOR,0.26494574607782156
2021-05-11,MADHYA PRADESH,UJJAIN,0.2521710363079977
2021-05-11,MADHYA PRADESH,DINDORI,0.24500907441016334
2021-05-11,MADHYA PRADESH,HOSHANGABAD,0.2368465288283745
2021-05-11,MADHYA PRADESH,BHOPAL,0.2332325581395349
2021-05-11,MADHYA PRADESH,RAISEN,0.22593960460569193
2021-05-11,MADHYA PRADESH,DHAR,0.22250530785562633
2021-05-11,MADHYA PRADESH,HARDA,0.21685878962536023
2021-05-11,MADHYA PRADESH,SEONI,0.21413596885295
2021-05-11,MADHYA PRADESH,SATNA,0.21198983405591268
2021-05-11,MADHYA PRADESH,NEEMUCH,0.21073225265511458
2021-05-11,MADHYA PRADESH,SEHORE,0.20493150684931508
2021-05-11,MADHYA PRADESH,NIWARI,0.19197117858980958
2021-05-11,MADHYA PRADESH,PANNA,0.18987631699496108
2021-05-11,MADHYA PRADESH,BALAGHAT,0.18962962962962962
2021-05-11,MADHYA PRADESH,KHARGONE,0.18742085268045588
2021-05-11,MADHYA PRADESH,MORENA,0.1863841475377673
2021-05-11,MADHYA PRADESH,SHAJAPUR,0.17253299811439346
2021-05-11,MADHYA PRADESH,SHEOPUR,0.17064032697547685
2021-05-11,MADHYA PRADESH,RAJGARH,0.1690247123184305
2021-05-11,MADHYA PRADESH,TIKAMGARH,0.15656284760845385
2021-05-11,MADHYA PRADESH,BARWANI,0.1463148713475796
2021-05-11,MADHYA PRADESH,AGAR MALWA,0.13634862991086166
2021-05-11,MADHYA PRADESH,JHABUA,0.11828175895765472
2021-05-11,MADHYA PRADESH,ASHOKNAGAR,0.11251392499071668
2021-05-11,MAHARASHTRA,AHMEDNAGAR,0.4220055067603944
2021-05-11,MAHARASHTRA,BULDHANA,0.3809964200477327
2021-05-11,MAHARASHTRA,CHANDRAPUR,0.3622834938613534
2021-05-11,MAHARASHTRA,SATARA,0.3441115135550434
2021-05-11,MAHARASHTRA,NASHIK,0.32864883915591
2021-05-11,MAHARASHTRA,SINDHUDURG,0.3271798900235664
2021-05-11,MAHARASHTRA,BEED,0.3224950455140909
2021-05-11,MAHARASHTRA,HINGOLI,0.3198519693365054
2021-05-11,MAHARASHTRA,PARBHANI,0.31001159644375725
2021-05-11,MAHARASHTRA,SANGLI,0.30091678420310297
2021-05-11,MAHARASHTRA,JALNA,0.2986809045226131
2021-05-11,MAHARASHTRA,AMRAVATI,0.2925422498285806
2021-05-11,MAHARASHTRA,GONDIA,0.27756586534196753
2021-05-11,MAHARASHTRA,OSMANABAD,0.2646386093321135
2021-05-11,MAHARASHTRA,WARDHA,0.2639235644324947
2021-05-11,MAHARASHTRA,SOLAPUR,0.2541835447240853
2021-05-11,MAHARASHTRA,KOLHAPUR,0.24480866884294522
2021-05-11,MAHARASHTRA,LATUR,0.24118078474514118
2021-05-11,MAHARASHTRA,NAGPUR,0.23265743544381315
2021-05-11,MAHARASHTRA,PUNE,0.23000113424359642
2021-05-11,MAHARASHTRA,PALGHAR,0.22926384760582327
2021-05-11,MAHARASHTRA,RATNAGIRI,0.22255956956187548
2021-05-11,MAHARASHTRA,RAIGAD,0.20769966764024575
2021-05-11,MAHARASHTRA,GADCHIROLI,0.18550758056148037
2021-05-11,MAHARASHTRA,NANDED,0.18543740178103718
2021-05-11,MAHARASHTRA,AKOLA,0.17816505833213309
2021-05-11,MAHARASHTRA,YAVATMAL,0.1752988047808765
2021-05-11,MAHARASHTRA,BHANDARA,0.1685004564454908
2021-05-11,MAHARASHTRA,WASHIM,0.15856992639327025
2021-05-11,MAHARASHTRA,DHULE,0.15058715173842965
2021-05-11,MAHARASHTRA,MUMBAI SUBURBAN,0.1498688524590164
2021-05-11,MAHARASHTRA,NANDURBAR,0.14825287820642294
2021-05-11,MAHARASHTRA,THANE,0.12494632264638451
2021-05-11,MAHARASHTRA,JALGAON,0.11096962660574511
2021-05-11,MAHARASHTRA,AURANGABAD,0.10950004707654647
2021-05-11,MAHARASHTRA,MUMBAI,0.10339538623291483
